de_7_ball,de_14_inner,de_14_outer,de_21_outer
-0.441092903,0.442996845,-0.017819895,0.390933419
0.662350347,0.127760547,-0.176039171,-0.612728808
0.360138321,-0.357186274,0.027242485,0.424631249
-0.353574315,-0.531209415,-0.077492306,-0.389299283
-0.182668077,-0.186214116,0.229154949,-0.116802167
0.402089378,-0.159323232,0.239822121,-0.323740685
-0.007066135,0.335643055,-0.216373403,-0.672402739
-0.01461499,0.116765229,0.088689488,0.727673225
-0.586236427,0.271490437,-0.063302963,0.255951038
0.0304639,-0.077421801,-0.198859633,1.070531223
0.395627558,0.393730211,0.073589565,0.114879228
-0.632326031,-0.142495397,-0.074036068,-0.388275257
0.232969671,-0.366894505,-0.261280037,-0.611640986
0.511438679,-0.399655949,0.400568634,-0.327307378
-0.355257918,-0.220472203,-0.162320862,-0.229272209
-0.238362637,0.54897888,-0.078958192,0.995422925
-0.063155052,0.142089392,0.017811387,-0.279069213
0.23512841,-0.37004053,0.134389008,-0.475107174
0.324931659,0.358561184,0.052048931,0.359168238
-0.15876737,-0.100547958,-0.312192604,-0.10856762
-0.307844184,0.738967054,0.063271034,-0.294721149
-0.140810761,-0.400995163,0.144836691,-0.517862893
0.172033323,-0.468546497,0.151285073,-0.04575932
0.172897589,-0.046140201,-0.116440313,0.787016008
-0.176069565,0.145966359,-0.120728866,0.961670056
-0.246502286,0.356642883,0.004065761,-0.364013392
0.34795925,-0.111718407,0.079078981,-1.248725773
-0.036340917,0.11204592,0.164927025,0.956679226
0.021189706,-0.471411604,0.14068226,-0.201257586
-0.239983338,0.286441727,-0.263493009,0.317112966
0.357509689,-0.09935986,-0.101672577,-0.971517697
-0.192135169,-0.073751414,0.020470838,0.675963243
-0.083665507,0.008159348,-0.019166086,-0.303740567
-0.205046652,0.075338236,-0.046655026,0.77431564
0.106662357,-0.213513657,-0.020111167,-0.56265265
0.304257045,0.105574016,-0.008221679,-0.669322576
-0.20303629,-0.205279118,0.116359757,0.357390353
0.008195524,0.650125063,0.279591145,-0.325620594
-0.069924249,-0.178615895,-0.232825047,-0.236001451
-0.261945041,-0.121069027,-0.060746848,-0.107812738
0.344039494,0.235797607,-0.018444066,2.15454833
0.334847396,-0.274566762,0.280099904,0.452400006
-0.275767243,-0.416654651,-0.234700991,-2.376462025
-0.059078384,-0.001866041,-0.319699021,0.12539892
0.10674835,0.20120473,0.058770003,1.021493441
-0.192516151,0.1421092,0.279987116,-1.32596042
-0.236191669,0.233801038,0.229011485,-1.426357824
0.479803439,0.144019549,-0.214277309,0.810058281
0.219756119,-0.018453587,-0.015119162,1.800655118
-0.336538909,-0.19710698,0.22318881,0.840807485
-0.086524844,0.227847893,-0.252009075,0.293691299
0.072196419,-0.254222177,-0.245248683,-1.767689468
0.043624837,-0.318733891,0.172083984,-2.310095304
-0.274105173,-0.003731586,-0.015003142,0.789810246
-0.119785597,0.036547481,0.078150356,3.937766399
0.590204101,-0.137222317,0.372491638,-2.614796991
-0.04061162,-0.06271395,-0.14482808,-2.021307522
0.086253816,-0.067475113,-0.135737484,3.561505438
-0.046488145,0.519098729,0.148330978,1.447263583
-0.039203143,0.105334148,0.045487044,-3.274013053
-0.249213724,0.456202333,-0.133437241,-1.345106215
0.094783247,-0.306506703,-0.117970891,3.194265489
0.233314588,-0.188674399,-0.124229027,0.277883649
-0.188729817,-0.111496909,0.131836008,-3.239357308
-0.039832953,-0.242392232,0.303405759,-0.246155542
0.131405987,-0.040910539,0.047527388,1.202337978
0.09552194,0.280472664,-0.346707115,0.341147395
-0.13929206,-0.047807206,0.198759613,-0.266576918
-0.304194961,0.078517606,0.11932017,0.620934891
0.23681826,-0.132561171,-0.265138116,-0.921295018
0.06021195,-0.003429938,0.059775775,0.249642345
0.264797218,0.090686243,-0.018317696,2.160547809
-0.137994219,-0.080367582,0.157119842,-0.959033045
0.090026602,1.009423116,0.139434379,-1.921305044
-0.195174731,-0.405630607,-0.126985604,-0.778032964
-0.15105613,-0.391868226,-0.351343525,2.705725667
0.038070709,-0.15318467,-0.0545202,-0.291217147
0.031165646,-0.414974131,0.115874539,-2.288439584
0.068725703,0.170036978,0.053475679,1.488934119
0.054193354,0.527250945,0.099607132,2.002143393
0.320286879,-0.766946629,0.030873946,-1.277077369
-0.430858286,0.460864942,0.03365197,-0.98437963
0.011357746,0.071205776,-0.246717575,0.253651046
0.489474088,0.152443207,0.130716943,-0.068955694
-0.263210541,0.142151999,0.309107734,0.041118167
-0.421766711,-0.214090535,-0.170025612,0.547951201
0.303709067,-0.326287257,-0.391099374,0.089516212
0.318749106,-0.061417265,0.183000334,0.616787082
0.081728423,0.293270272,0.141484435,0.500417716
-0.376925826,0.262838059,-0.003415946,-0.878554578
0.136607959,0.264377918,0.027995534,0.005003821
-0.450440694,-0.344475545,-0.033724187,-0.884327288
-0.024327507,-0.620902362,0.087011588,-0.588228563
0.622079703,-0.101183224,-0.295822181,0.034673618
-0.327090965,1.007193093,0.150356865,0.215154151
0.114690438,-0.063471271,-0.126324298,0.710569343
-0.061792974,-0.224168603,-0.021382877,1.110058975
0.397499275,0.069261383,0.230290355,-0.303821089
-0.203898238,-0.183796854,0.085944336,-0.759648428
-0.292668771,-0.051170013,-0.100279103,-0.034240151
-0.004534147,0.407124289,-0.071191622,0.10004914
-0.016167552,-0.119907804,0.127143558,-0.754366503
-0.067744123,-0.601741641,-0.323445567,0.178182059
-0.018390988,0.526463584,0.250840557,-1.065039269
0.038737861,-0.002493094,-0.04373879,1.512908777
-0.009015665,-0.224899557,0.194101311,1.01751682
0.527541012,0.27345304,0.190014799,-0.898795898
-0.078686857,-0.30325194,-0.303820072,-0.195115944
-0.250940349,-0.134366171,0.072445242,0.224568695
-0.396243098,0.310447704,-0.124277154,-0.043794332
0.250905372,0.304195123,-0.266260963,-0.476243043
-0.04798736,0.130352715,0.047611381,0.290685199
0.356731027,0.011635228,0.161609222,-0.20708093
-0.084555144,-0.519674999,0.031563706,0.769822716
-0.16022861,0.387121639,-0.229041601,-0.484635494
0.057727535,0.519575971,0.575192762,-0.505270283
0.077155937,-1.096639756,-0.144277294,0.658070253
-0.204604475,0.159986839,0.010447854,0.362010461
-0.126709696,-0.086252885,-0.119806629,-0.43000611
-0.173220105,0.206826394,-0.203753975,-1.399249905
0.529458157,0.097037168,0.233401946,0.609410116
-0.055688455,0.304944676,0.143454624,-0.096036382
0.011834681,-0.009925191,0.102842404,0.729289781
-0.008595101,-0.033080686,-0.21654343,0.97654623
0.397240607,0.231704974,-0.30196261,-1.219598501
-0.379997188,-0.126388396,0.059929036,0.004914492
-0.061443938,-0.035337716,0.123471844,0.823918778
-0.019977116,0.154841192,0.274871946,-0.218482052
-0.020950374,-0.585007362,0.018654662,-0.910678795
0.111513514,0.29535894,0.142814688,-0.787509828
0.056092855,0.028208457,0.051418216,0.123916004
0.018827984,-0.220360376,-0.620044213,0.853928542
-0.197297717,0.276151638,-0.014478527,0.699200469
-0.295341356,0.065378177,0.371649137,-0.293634754
0.322779636,-0.176061631,-0.271875861,-0.468584432
0.547741336,-0.003703535,0.205947978,-0.366048149
0.105634882,0.111121028,0.411420107,0.383567599
-0.622994102,0.105553202,-0.273000896,0.756541931
0.158901375,0.293602264,-0.237687937,-0.487163859
-0.213977499,-0.207001459,0.095583756,0.486829283
-0.409957842,0.07450864,-0.018196103,-0.631261575
-0.131395933,0.011342646,-0.10261292,-0.183481051
0.677588916,-0.150474853,-0.320267188,0.359443113
0.292492119,-0.230346354,0.520899812,-0.766034878
-0.26650348,-0.130299499,-0.172746071,-0.405335934
0.278923312,0.583012527,-0.014807133,1.379631952
-0.076233523,-0.221780635,0.042146722,-0.092999692
-0.460859074,0.333767362,-0.052718169,0.381996149
-0.187723921,-0.45553649,0.054594844,-0.49760915
0.284500641,0.323646576,-0.060836642,0.289091618
-0.135031314,0.473051241,0.278952261,-0.602437737
-0.156919533,-0.573178151,-0.204733899,0.751559213
0.551041491,0.359829184,-0.293202839,-0.662183784
0.231936515,-0.624906279,0.030879919,-0.124671444
-0.609817158,0.415940505,0.266863901,0.560786777
0.012993076,-0.35129669,0.101667559,0.1964536
0.195524027,-0.4708305,-0.316161505,-0.874025559
-0.459772322,-0.046131769,0.115539464,-0.044113934
-0.149519775,1.438000897,0.028842093,0.367680899
0.326852741,0.255629708,-0.372185081,-0.179259967
0.300554375,-0.784696518,0.013448593,-0.87992864
0.070713426,0.533870076,0.259803421,-0.754196153
-0.175092516,0.047321659,0.267842586,1.89736799
0.054925393,-0.450168058,-0.241473911,1.738765977
-0.080899831,-0.571970409,0.266994444,-1.30441476
-0.48460714,0.461473074,0.105359729,-0.388819995
0.249451126,-0.668532006,-0.180217746,-0.776574657
0.149018368,-0.240037338,-0.091117175,0.130326621
0.010783607,0.787496895,0.224240053,0.97467033
0.176015126,-0.263975525,-0.340204896,-0.026799436
0.651785026,0.113906393,-0.061776563,-1.30403928
-1.002826608,0.191128489,0.203444287,0.200318761
0.012433087,0.624566832,-0.062544487,0.905185141
0.185421147,-0.304658919,0.03495867,0.028629669
-0.166929849,-0.590861579,-0.065221445,-0.554071726
-0.04091102,-0.175092282,0.417835737,-0.520676001
0.001725898,0.181114632,-0.344086803,-0.273977407
0.179407119,-0.246335585,-0.031354002,1.227941212
0.292542195,-0.337426038,0.173820133,-0.566428974
-0.240240802,0.177116817,-0.016182026,0.549659199
-0.140433617,0.560059071,-0.340261296,-0.815059221
-0.242132196,0.245758645,0.037687298,0.589684464
0.103124261,-0.514712042,0.291523055,-0.076636666
0.174194697,-0.111278698,-0.035345696,-0.215156088
0.160370106,0.342456268,-0.148390847,0.611741947
-0.116535369,-0.747525162,0.171656785,-0.969199589
0.288257126,0.201901894,0.070108564,-0.334020054
-0.254847805,0.560162061,-0.226705344,-0.046940627
-0.370562191,-0.543790166,-0.203222606,0.61232843
0.013779234,0.082025409,0.228017527,0.193205175
0.268036815,0.667249893,0.14000264,0.678245948
-0.04335057,-0.281712179,-0.19308486,0.518938725
-0.194396004,-0.099258891,-0.10783372,0.300451772
0.21434489,-0.34610173,0.102986497,-2.43576804
0.167710619,0.067211393,0.048450417,-0.378281459
0.163399856,-0.161242255,0.095059563,0.760363589
-0.123768965,0.192558257,0.076748093,0.306532021
-0.543110876,-6.51e-05,-0.149700251,-0.353629083
-0.104091089,0.461267751,0.11413334,0.478513009
0.455689043,-0.342221108,0.100162046,-0.327548178
0.006987884,0.044626746,-0.211046063,0.556513494
0.289956574,0.196783786,-0.208979617,-0.225863627
-0.186097749,-0.089069476,-0.17636194,1.383438724
-0.317499687,-0.087568811,0.232434477,-1.841524751
0.105719608,-0.204343988,0.158721114,1.167033441
-0.002690278,-0.283663349,0.206029568,-0.599383178
-0.084932364,0.4197465,-0.01114161,-0.346446131
0.004191041,-0.047636814,0.068271752,0.240373494
0.374937966,-0.167712416,-0.231514547,0.059689285
0.012874827,0.488180263,0.027853356,0.424184511
-0.013838384,-0.149647712,0.037900572,-0.823839817
-0.177122511,-0.089260345,0.115806514,0.203542559
0.329660817,-0.436648155,-0.593947297,0.193981687
-0.367067987,0.582205299,-0.02431694,0.071072759
-0.007240784,-0.292194664,0.257633523,-0.16184267
0.358486529,-0.084128218,0.312065255,0.539276102
-0.298540567,0.548348359,0.110024713,0.485388308
0.061911131,0.173741917,0.097930966,-0.762617918
-0.2330098,0.108694913,-0.13364897,-0.842594202
0.213473136,-0.513701711,-0.227651389,0.4919076
-0.143081947,-0.17351698,0.053589849,-0.387077387
0.169664951,-0.058713639,-0.080182577,0.846529795
0.038940194,0.050017561,-0.054931668,1.528796474
0.241390502,0.379642401,-0.075809489,-0.936894329
0.005671241,-0.043667966,0.095193213,-1.565768002
-0.145284857,-0.057929404,0.000821162,0.288239397
-0.287777325,0.031562042,0.099776544,0.33158456
0.001328988,-0.091369197,0.205023123,-0.028394764
-0.085230853,-0.447228171,0.028709294,0.695812102
0.317153676,-0.029817301,-0.228506716,0.404746984
0.359299878,0.25080161,-0.271408295,-0.572913961
-0.127118774,0.301592286,0.351903524,-0.592776725
0.328838292,-0.11279405,0.028403501,0.737612611
-0.563598406,-0.078033456,0.001352073,-0.061678209
-0.182711846,0.003053374,0.129684916,-0.041245326
-0.35616079,-0.138560461,-0.149750335,0.575016493
0.076058703,-0.144432725,-0.185316006,0.414361046
0.750795422,0.215719501,0.177113249,-0.088777968
0.02793021,0.21193818,-0.032563508,-1.246407628
-0.351103756,-0.172530896,-0.213424597,-0.278124255
0.210895429,0.094415941,0.00350786,0.011809239
-0.08416448,0.589146297,-0.043914909,0.570437369
-0.261845931,-0.534405803,0.144119105,0.642994829
0.054743248,-0.196474,0.106698122,-0.956757039
0.638189516,-0.396496024,0.182760085,0.180519229
-0.0286014,-0.264953794,-0.051476505,0.034850011
-0.570830991,0.521577776,-0.108627391,-0.332089306
-0.200804448,0.165651963,-0.184004864,1.022921421
0.3274558,0.21486678,0.101412003,-0.401808136
0.0644182,0.172114769,0.275414199,-0.318437941
-0.028294272,0.059545819,-0.3877068,0.539111704
0.21818632,-0.315080231,0.109980867,0.215686214
-0.066227202,0.135938669,-0.01802646,-0.579593065
-0.055496611,-0.146491306,-0.168533628,-0.360261524
-0.10716763,-0.507345305,0.032851035,-0.142269502
0.234878841,0.13441814,0.10195964,1.064842449
-0.308986779,0.789708878,0.025628324,0.322850144
0.101764638,0.241944581,-0.184588641,0.533687024
-0.011410883,-0.401553846,0.176465842,-0.678890607
-0.175826274,-0.150302589,0.239384954,-0.18804183
0.06804355,-0.474392045,-0.048962481,-0.913887615
0.032235348,-0.380047667,-0.376979663,0.741609511
0.047061233,0.04452225,-0.06441862,0.082542465
-0.156207223,0.174393629,0.399335784,0.521956205
-0.06665337,0.672246079,-0.14387578,0.314296718
0.295348212,0.347602781,0.003928643,-1.180645514
-0.351573181,-0.286954244,-0.146124133,-0.186914707
-0.117187912,-0.387654083,0.031273301,-0.034955461
0.386508084,0.371044583,0.209541321,-0.48747659
0.37778931,-0.593638626,-0.088201049,1.307725009
-0.614174036,-0.29240202,-0.061451051,-0.354808167
-0.422075095,0.79815131,-0.003416249,0.890986908
0.542012612,0.040298952,0.117104021,-1.051906891
0.228637248,0.662826505,-0.349541878,-0.38010572
-0.130270589,-0.974577027,-0.027812156,0.27432557
-0.296327222,0.236219611,0.451603953,1.352307468
-0.186578262,0.178906565,0.087272993,-0.860544046
0.127552851,-0.362815723,-0.386657804,0.04715199
0.40952229,-0.417555301,-0.226869342,-0.156968235
0.212825668,0.151202312,0.267337062,0.315521195
-0.343219355,0.364582012,0.183606662,0.462797397
-0.215189213,-0.143600529,-0.235078225,-0.184100359
0.039999568,0.336685241,0.077082537,-0.220384178
-0.484377663,0.242617412,0.232127652,-0.697912924
-0.02872041,0.125502093,-0.449173429,-0.095661447
0.435817142,-0.547558977,0.173206826,0.426784981
0.217996187,0.28201726,0.215234643,-0.028035884
-0.005048069,0.378155104,-0.173048204,0.831957416
-0.178303458,-0.333493448,-0.168585131,-0.455923221
-0.040246585,-0.300550469,0.127031288,0.2903026
0.228526637,0.071097927,-0.038848456,0.710346543
0.124654335,0.006760554,0.018680828,0.166028808
-0.408297552,-0.233532683,-0.108887533,-0.913391844
0.349110598,0.265260573,0.266576977,0.378027366
-0.404387523,-0.241860198,-0.29479112,-1.961999438
-0.340255241,-0.073625118,-0.010812199,0.246864992
0.08937781,0.625446608,0.322624227,1.090340313
0.220721467,-0.433926556,0.1622819,0.196564507
-0.010188843,0.066637349,-0.374645386,0.024798135
-0.115559903,0.398333843,0.148179271,0.746830471
0.552728542,-0.37376776,-0.075765657,-0.454554873
0.056417655,-0.14898699,-0.175186288,0.834559714
0.260762417,0.495949029,0.337476405,-0.730006195
-0.440160487,-0.005532843,-0.283617466,-0.785982494
-0.282542142,-0.190767502,0.215543239,0.135221553
-0.354040655,0.124770059,0.012774225,0.008776494
0.079345709,0.030097152,-0.066083216,0.410921282
0.096566425,-0.312440209,0.065685084,-1.045158735
0.171272824,-0.226645607,-0.107204177,0.874705598
-0.154876611,-0.049123295,0.022225876,0.458517872
0.286802096,0.221373132,-0.059285108,0.517334586
0.235266472,-0.409578483,0.217009627,-0.434091669
-0.221754102,0.76360839,-0.020049476,-0.053592872
-0.193121287,-0.409343892,0.040032899,-0.218708689
0.3191853,0.156101813,-0.044822425,-0.595569951
-0.130779202,0.077852337,-0.052128483,0.084864226
-0.352653149,0.039457179,-0.173585688,0.272779514
0.163700752,0.164370912,-0.325955239,-0.890230962
0.158640449,0.649455007,0.503508417,0.189863112
-0.094326146,-0.422733883,0.126899955,1.005030723
-0.150095949,-0.242652536,-0.041799022,0.105491047
-0.251096045,-0.465437531,-0.203033775,0.15931253
0.024439348,-0.195644927,0.295314957,-0.314519673
0.197044231,0.08355339,-0.079234843,0.178858274
0.19924679,-0.134331884,0.024999968,0.098786668
-0.129145962,0.605531176,-0.078698021,-0.512197766
0.209403172,0.284777454,-0.095595282,-0.583370369
-0.275795917,-0.087266364,-0.040324687,-0.14433176
0.308717851,-0.390938031,0.061108281,-0.216093736
-0.190069945,0.266071721,-0.087867879,0.593198139
-0.134423559,0.439692923,0.099751996,1.575937957
0.318704684,-0.320522148,0.058791803,-0.514921794
-0.218599754,0.165397314,0.042527342,-0.133195365
-0.160888494,-0.222605622,-0.163546278,-0.819877152
0.279254027,-0.185521651,0.033923569,0.742395764
-0.150558666,0.168628061,0.147809069,-1.180219639
0.080557629,-0.098234333,0.232097414,0.3699953
-0.202747398,0.121594851,-0.318301194,0.130012785
-0.097691481,0.02607345,-0.026331612,0.320112989
-0.341588655,-0.188082606,0.099484084,0.98488448
0.888332557,0.212810368,-0.198569845,-0.582144411
-0.424199374,0.133030755,0.026238421,-0.121611789
0.114402716,0.038382986,0.152306003,0.983503404
0.120593713,-0.115932044,-0.058582725,-1.504791611
0.161602098,0.367717486,0.281295506,1.033149842
-0.482630081,-0.02535671,0.043277709,-1.029619911
0.045438754,-0.251997024,-0.274462439,-0.556318006
-0.037640108,-0.69897928,0.146075284,0.682243025
0.178588286,0.390033205,-0.124878457,0.93331172
0.161213959,0.187284693,-0.187040015,-0.452422611
-0.548750234,-0.177728006,0.524389145,0.400775703
0.031516303,0.105354043,-0.29361268,0.318797759
0.721677632,0.377712121,-0.066587974,0.709281764
0.076878852,0.051863974,0.17458795,-1.285129943
0.137504686,-0.294580576,0.085735968,-1.110589159
-0.546583453,0.019624159,-0.086154321,0.857413751
-0.163532747,0.17300243,0.157778273,-0.453784647
0.013254848,0.291895792,-0.074658146,-0.12675766
-0.104750919,-0.399789376,-0.152947746,1.239147063
0.039533335,0.391762355,-0.038857335,-0.088193667
0.07474336,-0.682294457,-0.048231601,-0.434160808
0.145025666,0.266343267,-0.067648383,-0.77063966
-0.200048338,-0.603598082,0.129472477,-0.050759939
0.274411144,0.363024292,0.237904883,1.013556138
0.020969848,-0.21814549,0.294565959,-0.947976569
0.33592154,-0.238161363,-0.457886631,0.481347725
-0.533397734,0.722427569,-0.1412009,0.645305445
0.074757391,0.062124772,0.316544505,0.572638456
0.021472142,0.163764705,0.192701868,-0.997160907
0.17798447,0.062101406,-0.37143117,0.675693592
-0.231353833,-0.380428287,0.193143992,-0.663951317
-0.173531923,0.250349336,-0.282447396,-1.068925198
0.055791503,-0.48761619,-0.029797477,0.118092423
-0.199425603,-0.221526308,-0.030624709,0.152935786
-0.125709528,0.007668023,0.148002712,0.372469197
0.261164295,0.768860089,0.380663076,0.800680939
0.16032037,0.116495584,-0.058683683,0.734841873
-0.073111239,-0.575389011,-0.33949571,-0.873821148
0.323546117,-0.221888328,-0.156608392,0.198210341
-0.011128708,0.376087406,0.323051087,-0.952404577
-0.520903578,-0.399282573,0.10790598,0.248401426
-0.173129539,-0.197397184,-0.296382604,0.360574364
0.54758498,0.54842212,0.148351969,-0.223008518
-0.029253532,-0.22006385,0.004972862,-0.167875867
-0.435263966,0.265498313,-0.165905841,-1.243791383
0.005051263,-0.363181688,0.035271821,1.758059663
0.54234403,0.24996875,0.041844247,-0.479070626
0.034521834,-0.162137911,0.073829672,1.024709435
-0.308197172,-0.254620352,-0.040104681,-1.473840131
0.294439186,0.831496416,0.294510485,-0.274062657
-0.343504958,-0.753213846,-0.286120617,0.724737912
-0.034483379,0.033506581,-0.439048123,0.61302264
-0.083616652,0.102074875,0.045028805,0.064237457
0.017943811,-0.037621749,0.087558953,0.051984393
-0.015642287,-0.249943526,0.339326372,-0.953281308
0.149024881,0.131263412,0.040053349,0.828321246
0.136640875,0.22720199,0.050130419,-0.476749792
0.213087657,-0.480258029,-0.425911403,-0.313457127
-0.199222309,-0.001297702,0.069544983,-0.231227344
0.035761996,0.292993019,0.453735963,0.319065687
-0.103486453,0.15240344,0.048916647,0.758059474
-0.163176804,0.166919779,-0.206500407,0.339187293
-0.112255251,0.303119069,-0.096142147,-0.994735989
0.116664971,0.07382656,-0.167265713,-0.024183851
0.217626935,-0.232611873,-0.106905396,-0.226063119
-0.199765811,-0.768709471,0.227698792,0.667884552
0.181271158,0.339785265,-0.039226497,0.022565766
-0.256744318,0.227212053,0.02501551,0.533073557
0.037271879,-0.346808046,0.256754311,-1.199150776
-0.307797351,0.058184068,-0.308103379,0.14540017
0.291197872,0.437622128,0.105013083,0.861500001
-0.091577134,0.001705398,0.129406016,-1.203355449
0.076545953,0.395660634,-0.13618671,0.185962847
0.394060059,-0.05769253,0.027222395,0.898747192
-0.295815971,-0.497203985,0.101721762,-0.334364852
-0.019420069,0.364362548,-0.312769558,-0.062402155
-0.034791195,-0.145017215,-0.023984125,0.088701765
-0.112672981,0.330065439,0.124233737,-0.180847818
-0.223974294,-0.441334729,-0.107226897,-0.693174105
0.218633607,-0.254694181,0.155121224,0.12031226
0.258889651,0.297626274,0.03922551,0.519101701
0.07041418,0.423171858,0.111606475,1.103480618
-0.286916585,-0.232331833,-0.266725751,-0.800038436
0.15684117,-0.091444429,-0.238280418,0.143269132
-0.019985323,0.154612972,0.415918143,0.423433722
-0.136547018,-0.196301024,-0.196024581,-0.300236567
-0.004885494,-0.187782613,-0.029240542,-1.736276732
0.209093641,0.523706059,0.286016716,0.667409467
-0.174141147,0.180810838,-0.053140863,0.199290087
0.142509228,-0.334792014,-0.298124745,0.357858669
-0.28383304,-0.284422101,0.252642277,1.037149568
0.241423975,0.18769488,-0.083524012,-0.477703825
-0.016603721,-0.254647025,-0.214978065,-0.790216691
0.060621097,-0.092978063,0.035115167,0.02448062
0.054282364,0.386070143,0.143114461,0.074869565
0.023135386,-0.148768637,-0.052721744,0.600472593
-0.069971554,0.193518981,-0.042913038,-0.331847649
0.031387613,-0.000864732,0.107632777,0.023954002
0.095068273,0.138480372,-0.156716909,0.02952805
-0.338711941,-0.171504523,0.010704,-0.558468744
0.037072014,-0.472461467,0.369870135,0.352556215
0.107591895,0.455814829,-0.101770138,-0.34739101
-0.166003607,-0.274699978,0.113322405,0.60979448
0.20289342,0.342681511,-0.060986651,-0.13828717
-0.223100269,-0.147941071,-0.040196985,0.552836936
0.271975689,-0.064216577,-0.219783177,0.295402017
0.004107743,-0.327904658,-0.12108067,-0.286162725
0.087012844,0.392752642,-0.309435429,-0.105472572
0.231956514,-0.204327688,0.317910814,-0.779819662
-0.11682596,-0.727272347,0.109619276,0.064470415
-0.376681143,0.269561578,0.170216483,0.486188708
-0.172575729,0.097761699,-0.213697808,0.173815462
0.265118859,0.734098071,0.179572692,-0.127961373
0.026302007,0.092389711,0.056893393,1.092872429
0.058501296,0.163854285,0.06103494,-0.650028272
0.08483689,-0.339146842,-0.020354602,-0.161788158
0.103649509,0.244001704,-0.300994565,-0.479659229
-0.165841437,-0.662785426,0.10180773,-0.236733604
-0.127750879,-0.173230119,4.96e-05,-0.086434541
0.358620846,0.415411838,-0.023339181,0.024570473
0.075519881,-0.027031907,0.055111386,-0.059439064
-0.211569076,-0.280168707,0.044039435,1.267032402
-0.431407457,-0.03691483,-0.053829489,0.334913719
0.246834153,-0.327561058,0.033024335,-0.220165988
-0.220987404,-0.442567236,-0.15281817,0.225872606
0.109183252,0.286106351,0.094354987,-0.479269146
0.066210183,0.510746171,0.075809632,-1.03962829
0.531121615,0.093281767,-0.14090094,0.338759677
0.169881723,0.106729344,0.001625475,-1.136618934
-0.32158646,-0.010227696,0.18507579,0.687478437
0.031113606,0.165628914,0.136672651,-0.46007972
0.230210582,0.031494396,-0.333657015,0.166383198
-0.358285636,-0.30269571,-0.171027787,1.437411136
-0.182082636,-0.116289739,0.217671671,0.020458224
0.191287221,0.209830598,0.230283875,0.32291163
-0.046125396,-0.40238786,-0.228717687,0.261892581
-0.280808739,0.195294206,0.112429878,-0.664024031
-0.149058824,-0.28846949,-0.233935513,-0.740931195
0.330544687,0.200796779,0.130191622,-0.750897792
0.161286759,-0.170321362,-0.175159751,-0.179847605
0.114548193,-0.0497848,0.198824417,0.733364286
-0.027163675,0.284099653,0.012751183,0.125017552
0.31174027,0.46184584,-0.147701988,0.99376059
0.00521695,-0.081144071,-0.009612281,-1.185689064
-0.375719446,-0.135927392,0.122626491,0.035111958
-0.251516104,-0.57224028,0.007110674,1.110783569
0.311466485,0.288954547,0.013912979,-0.669426117
-0.44996104,-0.217930815,-0.169697002,-1.344404686
0.240573026,0.366268543,0.391383669,0.287665813
0.302067883,0.212548824,-0.129319847,0.73035329
0.264603382,-0.578192445,-0.136378246,-0.70114139
-0.242385971,0.144602088,-0.07261635,0.111860579
-0.144426424,-0.02785779,0.179526921,0.880301269
0.104074986,-0.019507681,-0.208186462,-0.021994186
0.162510127,0.463344915,0.1039443,-0.480212675
-0.07578423,0.370516164,-0.0376472,0.484104191
-0.267303916,-0.419107389,0.025201066,0.474781563
-0.249142879,0.106996131,0.162630383,0.095277992
0.137332578,-0.594988312,0.193149843,-0.139814506
-0.207014515,0.360564707,-0.060302006,-0.158504162
0.545525092,-0.474356171,-0.321534105,-0.615438259
0.610626219,0.278919409,0.047278049,-1.46611153
-0.425930527,0.130937908,-0.367470745,0.589103559
-0.309858042,0.597597142,0.255538022,0.337669051
0.218106069,-0.152125226,-0.155641158,-0.303011104
-0.172562115,0.093069665,0.27950457,-0.191879726
-0.21563173,-0.232011135,0.175992194,0.522658402
-0.082199365,-0.522136679,-0.087603827,0.824472013
0.268263909,-0.155206486,0.031351968,-0.325442029
-0.071988996,0.081204666,-0.402384761,0.102711345
-0.267415624,0.3842573,-0.069718941,1.655073196
0.400146469,0.66900779,-0.055456722,-0.035347997
0.148163729,0.026481179,0.033516918,-0.782763966
-0.038792883,-0.49651011,0.142214668,-1.674717769
-0.074239181,0.065508728,0.384021343,-0.357970852
-0.235127031,-0.163735078,0.046976762,0.992424724
0.06001924,-0.536965446,-0.073254165,0.316276077
0.093346716,0.173259454,-0.147343934,0.571671861
0.141347057,0.255300008,-0.20983596,-0.386252572
-0.033348548,0.138926023,0.08447891,-0.268102954
-0.433746893,0.250358103,0.058524493,0.509083923
0.694660611,-0.075620087,0.006779382,0.452170795
0.154546417,-0.35463118,-0.134882734,-0.15363309
-0.204248884,0.225433616,-0.033832237,-1.422748063
-0.350968299,-0.232857877,0.215927803,0.781546899
-0.042886647,0.26784832,-0.1607082,0.551871437
-0.092620628,0.495249888,0.129317732,-0.238299434
0.268701875,-0.279089556,0.086560404,0.901554781
0.072744482,-0.969751699,-0.047004015,-0.199525659
-0.368961637,0.701786267,-0.084045201,-0.522964182
0.212867968,1.130762226,-0.022521482,-1.090944512
-0.01523152,-1.704292208,-0.132770476,-0.111531573
0.352019599,-0.807209617,0.23611117,0.58483963
-0.332677571,0.931964988,-0.082950242,0.647028845
0.172166999,0.958237613,0.108163438,0.097380603
0.080302352,0.284443776,-0.040155443,-0.176661544
-0.241865788,-0.163799991,0.127669766,0.593027803
